-- Aqui os 1000 inserts de usuario.
Use adrianob_2025petcare5;
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Vitória Ribeiro', '190.978.698-54', 'vitoria.ribeiro2@email.com', FALSE, '(11) 98765-4807', 'Comum', 'V!t0r!aR!be!r0!'),
('Juliana de Almeida', '787.392.660-52', 'juliana.dealmeida2@email.com', TRUE, '(11) 98765-4808', 'Ong', 'Jul!an@Alm3!d@!'),
('Luciana Moreira', '238.564.293-01', 'luciana.moreira2@email.com', FALSE, '(11) 98765-4809', 'Comum', 'Luc!an@M0r3!ra!'),
('Jaqueline Bezerra', '980.052.205-02', 'jaqueline.bezerra2@email.com', TRUE, '(11) 98765-4810', 'Ong', 'J@qu3l!n3B3z3rr@!'),
('Vera do Nascimento', '700.549.417-25', 'vera.donascimento2@email.com', FALSE, '(11) 98765-4811', 'Comum', 'V3r@N@sc!m3nt0!'),
('Débora Rodrigues', '088.687.509-96', 'debora.rodrigues2@email.com', TRUE, '(11) 98765-4812', 'Ong', 'D3b0r@R0dr!gu3s!'),
('Aparecida Almeida', '623.179.904-21', 'aparecida.almeida2@email.com', FALSE, '(11) 98765-4813', 'Comum', 'Ap@r3c!d@Alm3!d@!'),
('Bruna Batista', '080.240.380-80', 'bruna.batista2@email.com', TRUE, '(11) 98765-4814', 'Ong', 'Brun@Bat!sta!'),
('Marlene de Araujo', '260.650.351-14', 'marlene.dearaujo2@email.com', FALSE, '(11) 98765-4815', 'Comum', 'M@rl3n3Ar@uj0!'),
('Vera Alves', '762.074.166-60', 'vera.alves3@email.com', TRUE, '(11) 98765-4816', 'Ong', 'V3r@Alv3s!'),
('Vera Santana', '819.892.414-09', 'vera.santana4@email.com', FALSE, '(11) 98765-4817', 'Comum', 'V3r@S@ntan@!'),
('Bruna Nunes', '306.348.921-26', 'bruna.nunes2@email.com', TRUE, '(11) 98765-4818', 'Ong', 'Brun@Nun3s!'),
('Natália Bezerra', '170.567.984-62', 'natalia.bezerra2@email.com', FALSE, '(11) 98765-4819', 'Comum', 'N@t@l!aB3z3rr@!'),
('Andréia Barbosa', '920.442.847-31', 'andreia.barbosa2@email.com', TRUE, '(11) 98765-4820', 'Ong', 'Andr3!@B@rb0s@!'),
('Letícia Pereira', '956.350.946-35', 'leticia.pereira2@email.com', FALSE, '(11) 98765-4821', 'Comum', 'L3t!c!aP3r3!r@!'),
('Rita de Lima', '855.764.263-63', 'rita.delima2@email.com', TRUE, '(11) 98765-4822', 'Ong', 'R!t@L!m@!'),
('Adriana Almeida', '842.202.128-50', 'adriana.almeida2@email.com', FALSE, '(11) 98765-4823', 'Comum', 'Adr!an@Alm3!d@!'),
('Maria Cardoso', '473.208.802-37', 'maria.cardoso2@email.com', TRUE, '(11) 98765-4824', 'Ong', 'M@r!aCard0s0!'),
('Beatriz da Conceiçao', '909.322.219-80', 'beatriz.daconceicao2@email.com', FALSE, '(11) 98765-4825', 'Comum', 'B3atr!zC0nc3!c@0!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Renata Batista', '350.751.959-38', 'renata.batista2@email.com', TRUE, '(11) 98765-4826', 'Ong', 'R3n@t@Bat!sta!'),
('Terezinha Bezerra', '083.172.848-59', 'terezinha.bezerra2@email.com', FALSE, '(11) 98765-4827', 'Comum', 'T3r3z!nh@B3z3rr@!'),
('Gabriela de Carvalho', '607.910.144-01', 'gabriela.decarvalho3@email.com', TRUE, '(11) 98765-4828', 'Ong', 'G@br!el@C@rv@lh0!'),
('Andréia Santos', '438.169.371-01', 'andreia.santos2@email.com', FALSE, '(11) 98765-4829', 'Comum', 'Andr3!@S@nt0s!'),
('Larissa de Oliveira', '826.447.679-11', 'larissa.deoliveira2@email.com', TRUE, '(11) 98765-4830', 'Ong', 'L@r!ss@0l!ve!r@!'),
('Camila Machado', '243.892.961-83', 'camila.machado2@email.com', FALSE, '(11) 98765-4831', 'Comum', 'C@m!l@Mach@d0!'),
('Vanessa Araujo', '901.485.334-34', 'vanessa.araujo2@email.com', TRUE, '(11) 98765-4832', 'Ong', 'V@n3ss@Ar@uj0!'),
('Ângela Alves', '016.363.780-64', 'angela.alves2@email.com', FALSE, '(11) 98765-4833', 'Comum', 'Ang3l@Alv3s!'),
('Raimunda de Araujo', '707.630.423-66', 'raimunda.dearaujo2@email.com', TRUE, '(11) 98765-4834', 'Ong', 'R@!mund@Ar@uj0!'),
('Maria Souza', '099.138.181-50', 'maria.souza2@email.com', FALSE, '(11) 98765-4835', 'Comum', 'M@r!aS0u$a!'),
('Larissa Borges', '735.044.850-35', 'larissa.borges2@email.com', TRUE, '(11) 98765-4836', 'Ong', 'L@r!ss@B0rg3s!'),
('Júlia Bezerra', '480.609.267-30', 'julia.bezerra2@email.com', FALSE, '(11) 98765-4837', 'Comum', 'Jul!aB3z3rr@!'),
('Cristiane Silva', '799.756.079-34', 'cristiane.silva2@email.com', TRUE, '(11) 98765-4838', 'Ong', 'Cr!st!an3S!lv@!'),
('Patrícia Borges', '587.452.684-60', 'patricia.borges2@email.com', FALSE, '(11) 98765-4839', 'Comum', 'P@tr!c!aB0rg3s!'),
('Juliana de Araujo', '957.203.807-95', 'juliana.dearaujo2@email.com', TRUE, '(11) 98765-4840', 'Ong', 'Jul!an@Ar@uj0!'),
('Juliana Nunes', '577.903.325-03', 'juliana.nunes2@email.com', FALSE, '(11) 98765-4841', 'Comum', 'Jul!an@Nun3s!'),
('Márcia Pereira', '556.767.814-24', 'marcia.pereira2@email.com', TRUE, '(11) 98765-4842', 'Ong', 'M@rc!aP3r3!r@!'),
('Larissa da Conceiçao', '729.315.675-82', 'larissa.daconceicao2@email.com', FALSE, '(11) 98765-4843', 'Comum', 'L@r!ss@C0nc3!c@0!'),
('Vera Batista', '245.810.226-30', 'vera.batista2@email.com', TRUE, '(11) 98765-4844', 'Ong', 'V3r@Bat!sta!'),
('Vitória Vieira', '035.141.748-65', 'vitoria.vieira2@email.com', FALSE, '(11) 98765-4845', 'Comum', 'V!t0r!aV!eira!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Fabiana Machado', '846.813.411-26', 'fabiana.machado2@email.com', TRUE, '(11) 98765-4846', 'Ong', 'F@b!an@Mach@d0!'),
('Sônia Moreira', '994.030.860-41', 'sonia.moreira2@email.com', FALSE, '(11) 98765-4847', 'Comum', 'S0n!aM0r3!ra!'),
('Vera Mendes', '420.440.627-04', 'vera.mendes2@email.com', TRUE, '(11) 98765-4848', 'Ong', 'V3r@M3nd3s!'),
('Fernanda de Araujo', '668.492.038-27', 'fernanda.dearaujo2@email.com', FALSE, '(11) 98765-4849', 'Comum', 'F3rn@nd@Ar@uj0!'),
('Josefa Gonçalves', '439.088.169-80', 'josefa.goncalves2@email.com', TRUE, '(11) 98765-4850', 'Ong', 'J0s3f@G0nc@lv3s!'),
('Rita Santana', '677.362.004-08', 'rita.santana2@email.com', FALSE, '(11) 98765-4851', 'Comum', 'R!t@S@ntan@!'),
('Sandra Rodrigues', '920.724.612-00', 'sandra.rodrigues2@email.com', TRUE, '(11) 98765-4852', 'Ong', 'S@ndr@R0dr!gu3s!'),
('Carla Ramos', '653.549.200-19', 'carla.ramos2@email.com', FALSE, '(11) 98765-4853', 'Comum', 'C@rl@R@m0s!'),
('Débora Soares', '175.176.110-03', 'debora.soares2@email.com', TRUE, '(11) 98765-4854', 'Ong', 'D3b0r@S0ar3s!'),
('Simone Teixeira', '474.345.624-04', 'simone.teixeira2@email.com', FALSE, '(11) 98765-4855', 'Comum', 'S!m0n3T3!xe!r@!'),
('Camila da Conceiçao', '616.486.571-92', 'camila.daconceicao2@email.com', TRUE, '(11) 98765-4856', 'Ong', 'C@m!l@C0nc3!c@0!'),
('Rosa Sousa', '830.056.897-27', 'rosa.sousa2@email.com', FALSE, '(11) 98765-4857', 'Comum', 'R0s@S0u$a!'),
('Letícia Barbosa', '694.434.143-33', 'leticia.barbosa2@email.com', TRUE, '(11) 98765-4858', 'Ong', 'L3t!c!aB@rb0s@!'),
('Beatriz Santana', '576.275.817-61', 'beatriz.santana3@email.com', FALSE, '(11) 98765-4859', 'Comum', 'B3atr!zS@ntan@!'),
('Antônia dos Santos', '146.756.936-44', 'antonia.dossantos2@email.com', TRUE, '(11) 98765-4860', 'Ong', 'Ant0n!aD0sS@nt0s!'),
('Fabiana Marques', '986.175.104-12', 'fabiana.marques2@email.com', FALSE, '(11) 98765-4861', 'Comum', 'F@b!an@M@rqu3s!'),
('Mariana Nascimento', '545.789.802-43', 'mariana.nascimento2@email.com', TRUE, '(11) 98765-4862', 'Ong', 'M@r!an@N@sc!m3nt0!'),
('Beatriz Lima', '605.244.859-84', 'beatriz.lima2@email.com', FALSE, '(11) 98765-4863', 'Comum', 'B3atr!zL!m@!'),
('Ângela Martins', '594.895.496-06', 'angela.martins2@email.com', TRUE, '(11) 98765-4864', 'Ong', 'Ang3l@M@rt!ns!'),
('Aparecida Rodrigues', '553.436.136-08', 'aparecida.rodrigues2@email.com', FALSE, '(11) 98765-4865', 'Comum', 'Ap@r3c!d@R0dr!gu3s!'),
('Júlia Barbosa', '093.740.978-26', 'julia.barbosa2@email.com', TRUE, '(11) 98765-4866', 'Ong', 'Jul!aB@rb0s@!'),
('Renata Silva', '487.309.679-02', 'renata.silva2@email.com', FALSE, '(11) 98765-4867', 'Comum', 'R3n@t@S!lv@!'),
('Ana do Nascimento', '911.909.012-93', 'ana.donascimento2@email.com', TRUE, '(11) 98765-4868', 'Ong', 'An@N@sc!m3nt0!'),
('Rosângela Lopes', '677.059.196-05', 'rosangela.lopes2@email.com', FALSE, '(11) 98765-4869', 'Comum', 'R0s@ng3laL0p3s!'),
('Lúcia Mendes', '578.962.118-07', 'lucia.mendes3@email.com', TRUE, '(11) 98765-4870', 'Ong', 'Luc!aM3nd3s!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Márcia Almeida', '306.035.055-89', 'marcia.almeida2@email.com', FALSE, '(11) 98765-4871', 'Comum', 'M@rc!aAlm3!d@!'),
('Vitória de Carvalho', '729.671.906-08', 'vitoria.decarvalho2@email.com', TRUE, '(11) 98765-4872', 'Ong', 'V!t0r!aC@rv@lh0!'),
('Rosa do Nascimento', '678.313.478-44', 'rosa.donascimento2@email.com', FALSE, '(11) 98765-4873', 'Comum', 'R0s@N@sc!m3nt0!'),
('Daniela Moreira', '700.604.518-58', 'daniela.moreira2@email.com', TRUE, '(11) 98765-4874', 'Ong', 'D@n!el@M0r3!ra!'),
('Simone Machado', '778.676.055-50', 'simone.machado2@email.com', FALSE, '(11) 98765-4875', 'Comum', 'S!m0n3Mach@d0!'),
('Raquel de Souza', '103.610.715-90', 'raquel.desouza2@email.com', TRUE, '(11) 98765-4876', 'Ong', 'R@qu3lS0u$a!'),
('Cláudia Costa', '186.858.531-09', 'claudia.costa2@email.com', FALSE, '(11) 98765-4877', 'Comum', 'Cl@ud!aC0sta!'),
('Renata Alves', '130.908.947-77', 'renata.alves2@email.com', TRUE, '(11) 98765-4878', 'Ong', 'R3n@t@Alv3s!'),
('Rita Lopes', '986.328.580-33', 'rita.lopes2@email.com', FALSE, '(11) 98765-4879', 'Comum', 'R!t@L0p3s!'),
('Natália Ferreira', '350.837.035-64', 'natalia.ferreira2@email.com', TRUE, '(11) 98765-4880', 'Ong', 'N@t@l!aF3rr3!r@!'),
('Eliane Machado', '891.562.806-37', 'eliane.machado2@email.com', FALSE, '(11) 98765-4881', 'Comum', 'El!an3Mach@d0!'),
('Fabiana do Nascimento', '960.628.719-06', 'fabiana.donascimento2@email.com', TRUE, '(11) 98765-4882', 'Ong', 'F@b!an@N@sc!m3nt0!'),
('Terezinha Alves', '107.668.595-17', 'terezinha.alves2@email.com', FALSE, '(11) 98765-4883', 'Comum', 'T3r3z!nh@Alv3s!'),
('Daniela Silva', '176.015.986-75', 'daniela.silva2@email.com', TRUE, '(11) 98765-4884', 'Ong', 'D@n!el@S!lv@!'),
('Jéssica de Souza', '158.756.995-74', 'jessica.desouza2@email.com', FALSE, '(11) 98765-4885', 'Comum', 'J3ss!c@S0u$a!'),
('Márcia Sousa', '497.713.191-67', 'marcia.sousa2@email.com', TRUE, '(11) 98765-4886', 'Ong', 'M@rc!aS0u$a!'),
('Sandra Oliveira', '235.322.550-06', 'sandra.oliveira2@email.com', FALSE, '(11) 98765-4887', 'Comum', 'S@ndr@0l!ve!r@!'),
('Antônia Borges', '880.260.941-15', 'antonia.borges2@email.com', TRUE, '(11) 98765-4888', 'Ong', 'Ant0n!aB0rg3s!'),
('Antônia Carvalho', '974.247.917-88', 'antonia.carvalho2@email.com', FALSE, '(11) 98765-4889', 'Comum', 'Ant0n!aC@rv@lh0!'),
('Aparecida Batista', '544.778.357-79', 'aparecida.batista2@email.com', TRUE, '(11) 98765-4890', 'Ong', 'Ap@r3c!d@Bat!sta!'),
('Rosa Santana', '277.024.137-00', 'rosa.santana3@email.com', FALSE, '(11) 98765-4891', 'Comum', 'R0s@S@ntan@!'),
('Rita Rocha', '475.273.866-06', 'rita.rocha2@email.com', TRUE, '(11) 98765-4892', 'Ong', 'R!t@R0ch@!'),
('Gabriela Ribeiro', '870.760.697-41', 'gabriela.ribeiro3@email.com', FALSE, '(11) 98765-4893', 'Comum', 'G@br!el@R!be!r0!'),
('Daniela Moreira', '090.711.389-33', 'daniela.moreira3@email.com', TRUE, '(11) 98765-4894', 'Ong', 'D@n!el@M0r3!ra!'),
('Raquel Lopes', '015.360.924-95', 'raquel.lopes2@email.com', FALSE, '(11) 98765-4895', 'Comum', 'R@qu3lL0p3s!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Sandra Borges', '253.492.205-00', 'sandra.borges2@email.com', TRUE, '(11) 98765-4896', 'Ong', 'S@ndr@B0rg3s!'),
('Vitória Mendes', '734.259.557-80', 'vitoria.mendes2@email.com', FALSE, '(11) 98765-4897', 'Comum', 'V!t0r!aM3nd3s!'),
('Eliane Araujo', '734.088.669-96', 'eliane.araujo3@email.com', TRUE, '(11) 98765-4898', 'Ong', 'El!an3Ar@uj0!'),
('Aparecida Alves', '019.384.862-77', 'aparecida.alves2@email.com', FALSE, '(11) 98765-4899', 'Comum', 'Ap@r3c!d@Alv3s!'),
('Rosângela Mendes', '312.018.890-57', 'rosangela.mendes2@email.com', TRUE, '(11) 98765-4900', 'Ong', 'R0s@ng3laM3nd3s!'),
('Simone do Nascimento', '366.496.841-71', 'simone.donascimento2@email.com', FALSE, '(11) 98765-4901', 'Comum', 'S!m0n3N@sc!m3nt0!'),
('Renata Marques', '462.348.038-06', 'renata.marques2@email.com', TRUE, '(11) 98765-4902', 'Ong', 'R3n@t@M@rqu3s!'),
('Fernanda Batista', '623.778.938-30', 'fernanda.batista2@email.com', FALSE, '(11) 98765-4903', 'Comum', 'F3rn@nd@Bat!sta!'),
('Ana Martins', '608.120.625-40', 'ana.martins2@email.com', TRUE, '(11) 98765-4904', 'Ong', 'An@M@rt!ns!'),
('Simone Rodrigues', '071.932.318-55', 'simone.rodrigues2@email.com', FALSE, '(11) 98765-4905', 'Comum', 'S!m0n3R0dr!gu3s!'),
('Júlia Ramos', '650.942.811-35', 'julia.ramos2@email.com', TRUE, '(11) 98765-4906', 'Ong', 'Jul!aR@m0s!'),
('Aparecida Barbosa', '189.568.537-03', 'aparecida.barbosa2@email.com', FALSE, '(11) 98765-4907', 'Comum', 'Ap@r3c!d@B@rb0s@!'),
('Eliane da Silva', '379.567.994-06', 'eliane.dasilva2@email.com', TRUE, '(11) 98765-4908', 'Ong', 'El!an3S!lv@!'),
('Márcia Sousa', '736.756.241-02', 'marcia.sousa3@email.com', FALSE, '(11) 98765-4909', 'Comum', 'M@rc!aS0u$a!'),
('Andréia Fernandes', '452.396.208-14', 'andreia.fernandes2@email.com', TRUE, '(11) 98765-4910', 'Ong', 'Andr3!@F3rn@nd3s!'),
('Cristiane Vieira', '625.938.614-10', 'cristiane.vieira2@email.com', FALSE, '(11) 98765-4911', 'Comum', 'Cr!st!an3V!eira!'),
('Terezinha Carvalho', '069.417.011-96', 'terezinha.carvalho2@email.com', TRUE, '(11) 98765-4912', 'Ong', 'T3r3z!nh@C@rv@lh0!'),
('Camila da Conceiçao', '395.707.773-70', 'camila.daconceicao3@email.com', FALSE, '(11) 98765-4913', 'Comum', 'C@m!l@C0nc3!c@0!'),
('Josefa Santos', '137.196.101-87', 'josefa.santos2@email.com', TRUE, '(11) 98765-4914', 'Ong', 'J0s3f@S@nt0s!'),
('Antônia Araujo', '296.149.626-82', 'antonia.araujo2@email.com', FALSE, '(11) 98765-4915', 'Comum', 'Ant0n!aAr@uj0!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Débora Fernandes', '895.012.664-86', 'debora.fernandes2@email.com', TRUE, '(11) 98765-4916', 'Ong', 'D3b0r@F3rn@nd3s!'),
('Ana Mendes', '855.161.588-26', 'ana.mendes2@email.com', FALSE, '(11) 98765-4917', 'Comum', 'An@M3nd3s!'),
('Carla da Conceiçao', '557.799.227-30', 'carla.daconceicao2@email.com', TRUE, '(11) 98765-4918', 'Ong', 'C@rl@C0nc3!c@0!'),
('Cláudia Araujo', '504.960.753-14', 'claudia.araujo2@email.com', FALSE, '(11) 98765-4919', 'Comum', 'Cl@ud!aAr@uj0!'),
('Raquel Bezerra', '202.882.699-18', 'raquel.bezerra2@email.com', TRUE, '(11) 98765-4920', 'Ong', 'R@qu3lB3z3rr@!'),
('Sandra de Araujo', '289.724.240-05', 'sandra.dearaujo2@email.com', FALSE, '(11) 98765-4921', 'Comum', 'S@ndr@Ar@uj0!'),
('Cristiane Sousa', '903.622.507-82', 'cristiane.sousa3@email.com', TRUE, '(11) 98765-4922', 'Ong', 'Cr!st!an3S0u$a!'),
('Josefa da Costa', '463.932.552-50', 'josefa.dacosta2@email.com', FALSE, '(11) 98765-4923', 'Comum', 'J0s3f@C0sta!'),
('Patrícia Costa', '649.332.947-71', 'patricia.costa2@email.com', TRUE, '(11) 98765-4924', 'Ong', 'P@tr!c!aC0sta!'),
('Josefa Santana', '785.180.551-13', 'josefa.santana2@email.com', FALSE, '(11) 98765-4925', 'Comum', 'J0s3f@S@ntan@!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Rosa Fernandes', '903.271.148-27', 'rosa.fernandes2@email.com', TRUE, '(11) 98765-4926', 'Ong', 'R0s@F3rn@nd3s!'),
('Sandra de Souza', '594.092.260-07', 'sandra.desouza2@email.com', FALSE, '(11) 98765-4927', 'Comum', 'S@ndr@S0u$a!'),
('Luciana Souza', '058.074.009-92', 'luciana.souza2@email.com', TRUE, '(11) 98765-4928', 'Ong', 'Luc!an@S0u$a!'),
('Sônia Araujo', '924.501.570-00', 'sonia.araujo3@email.com', FALSE, '(11) 98765-4929', 'Comum', 'S0n!aAr@uj0!'),
('Bruna Teixeira', '412.857.904-13', 'bruna.teixeira2@email.com', TRUE, '(11) 98765-4930', 'Ong', 'Brun@T3!xe!r@!'),
('Gabriela Alves', '420.747.116-20', 'gabriela.alves2@email.com', FALSE, '(11) 98765-4931', 'Comum', 'G@br!el@Alv3s!'),
('Andréia Batista', '585.247.314-60', 'andreia.batista2@email.com', TRUE, '(11) 98765-4932', 'Ong', 'Andr3!@Bat!sta!'),
('Josefa Almeida', '279.454.133-15', 'josefa.almeida2@email.com', FALSE, '(11) 98765-4933', 'Comum', 'J0s3f@Alm3!d@!'),
('Vitória Soares', '835.255.879-02', 'vitoria.soares3@email.com', TRUE, '(11) 98765-4934', 'Ong', 'V!t0r!aS0ar3s!'),
('Beatriz Carvalho', '717.072.454-52', 'beatriz.carvalho2@email.com', FALSE, '(11) 98765-4935', 'Comum', 'B3atr!zC@rv@lh0!'),
('Gabriela Lopes', '476.087.995-10', 'gabriela.lopes2@email.com', TRUE, '(11) 98765-4936', 'Ong', 'G@br!el@L0p3s!'),
('Antônia Moreira', '134.414.465-93', 'antonia.moreira2@email.com', FALSE, '(11) 98765-4937', 'Comum', 'Ant0n!aM0r3!ra!'),
('Bruna Gomes', '370.005.859-43', 'bruna.gomes2@email.com', TRUE, '(11) 98765-4938', 'Ong', 'Brun@G0m3s!'),
('Sandra de Almeida', '226.079.005-49', 'sandra.dealmeida2@email.com', FALSE, '(11) 98765-4939', 'Comum', 'S@ndr@Alm3!d@!'),
('Vitória Gonçalves', '140.460.976-80', 'vitoria.goncalves3@email.com', TRUE, '(11) 98765-4940', 'Ong', 'V!t0r!aG0nc@lv3s!'),
('Fabiana Nascimento', '707.429.469-16', 'fabiana.nascimento2@email.com', FALSE, '(11) 98765-4941', 'Comum', 'F@b!an@N@sc!m3nt0!'),
('Raquel da Conceiçao', '350.456.906-98', 'raquel.daconceicao2@email.com', TRUE, '(11) 98765-4942', 'Ong', 'R@qu3lC0nc3!c@0!'),
('Maria da Costa', '118.953.317-06', 'maria.dacosta3@email.com', FALSE, '(11) 98765-4943', 'Comum', 'M@r!aC0sta!'),
('Juliana Carvalho', '054.722.087-18', 'juliana.carvalho2@email.com', TRUE, '(11) 98765-4944', 'Ong', 'Jul!an@C@rv@lh0!'),
('Vitória Ribeiro', '434.162.245-58', 'vitoria.ribeiro3@email.com', FALSE, '(11) 98765-4945', 'Comum', 'V!t0r!aR!be!r0!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Mariana Vieira', '624.309.992-00', 'mariana.vieira3@email.com', TRUE, '(11) 98765-4946', 'Ong', 'M@r!an@V!eira!'),
('Letícia de Carvalho', '483.064.158-41', 'leticia.decarvalho2@email.com', FALSE, '(11) 98765-4947', 'Comum', 'L3t!c!aC@rv@lh0!'),
('Sandra Teixeira', '316.510.671-12', 'sandra.teixeira2@email.com', TRUE, '(11) 98765-4948', 'Ong', 'S@ndr@T3!xe!r@!'),
('Simone Barbosa', '956.673.468-93', 'simone.barbosa2@email.com', FALSE, '(11) 98765-4949', 'Comum', 'S!m0n3B@rb0s@!'),
('Luana Teixeira', '302.424.193-05', 'luana.teixeira2@email.com', TRUE, '(11) 98765-4950', 'Ong', 'Lu@n@T3!xe!r@!'),
('Ana Pereira', '110.101.563-22', 'ana.pereira2@email.com', FALSE, '(11) 98765-4951', 'Comum', 'An@P3r3!r@!'),
('Cláudia Almeida', '130.566.996-73', 'claudia.almeida3@email.com', TRUE, '(11) 98765-4952', 'Ong', 'Cl@ud!aAlm3!d@!'),
('Mariana Teixeira', '514.203.770-78', 'mariana.teixeira2@email.com', FALSE, '(11) 98765-4953', 'Comum', 'M@r!an@T3!xe!r@!'),
('Jéssica dos Santos', '466.900.387-93', 'jessica.dossantos2@email.com', TRUE, '(11) 98765-4954', 'Ong', 'J3ss!c@D0sS@nt0s!'),
('Fernanda de Araujo', '690.916.914-09', 'fernanda.dearaujo3@email.com', FALSE, '(11) 98765-4955', 'Comum', 'F3rn@nd@Ar@uj0!'),
('Beatriz Pereira', '342.765.331-55', 'beatriz.pereira2@email.com', TRUE, '(11) 98765-4956', 'Ong', 'B3atr!zP3r3!r@!'),
('Vitória Ferreira', '257.572.482-11', 'vitoria.ferreira2@email.com', FALSE, '(11) 98765-4957', 'Comum', 'V!t0r!aF3rr3!r@!'),
('Jaqueline Nascimento', '756.092.547-28', 'jaqueline.nascimento2@email.com', TRUE, '(11) 98765-4958', 'Ong', 'J@qu3l!n3N@sc!m3nt0!'),
('Daniela Nascimento', '388.533.868-86', 'daniela.nascimento2@email.com', FALSE, '(11) 98765-4959', 'Comum', 'D@n!el@N@sc!m3nt0!'),
('Ângela Lima', '488.927.579-70', 'angela.lima2@email.com', TRUE, '(11) 98765-4960', 'Ong', 'Ang3l@L!m@!'),
('Francisca do Nascimento', '970.115.993-47', 'francisca.donascimento2@email.com', FALSE, '(11) 98765-4961', 'Comum', 'Fr@nc!scaN@sc!m3nt0!'),
('Juliana Ribeiro', '259.246.874-90', 'juliana.ribeiro2@email.com', TRUE, '(11) 98765-4962', 'Ong', 'Jul!an@R!be!r0!'),
('Luana Costa', '033.110.392-38', 'luana.costa2@email.com', FALSE, '(11) 98765-4963', 'Comum', 'Lu@n@C0sta!'),
('Luana Rodrigues', '159.248.223-62', 'luana.rodrigues3@email.com', TRUE, '(11) 98765-4964', 'Ong', 'Lu@n@R0dr!gu3s!'),
('Raquel Borges', '155.829.696-40', 'raquel.borges2@email.com', FALSE, '(11) 98765-4965', 'Comum', 'R@qu3lB0rg3s!'),
('Andréia Barbosa', '942.289.115-95', 'andreia.barbosa3@email.com', TRUE, '(11) 98765-4966', 'Ong', 'Andr3!@B@rb0s@!'),
('Bruna Santos', '088.120.538-90', 'bruna.santos2@email.com', FALSE, '(11) 98765-4967', 'Comum', 'Brun@S@nt0s!'),
('Vanessa Santana', '923.662.719-64', 'vanessa.santana2@email.com', TRUE, '(11) 98765-4968', 'Ong', 'V@n3ss@S@ntan@!'),
('Fabiana Rocha', '128.590.923-23', 'fabiana.rocha2@email.com', FALSE, '(11) 98765-4969', 'Comum', 'F@b!an@R0ch@!'),
('Sandra Nascimento', '395.505.386-56', 'sandra.nascimento2@email.com', TRUE, '(11) 98765-4970', 'Ong', 'S@ndr@N@sc!m3nt0!');
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Vera Fernandes', '507.604.188-88', 'vera.fernandes2@email.com', FALSE, '(11) 98765-4971', 'Comum', 'V3r@F3rn@nd3s!'),
('Vanessa Gonçalves', '327.719.548-18', 'vanessa.goncalves2@email.com', TRUE, '(11) 98765-4972', 'Ong', 'V@n3ss@G0nc@lv3s!'),
('Camila da Silva', '433.839.216-97', 'camila.dasilva2@email.com', FALSE, '(11) 98765-4973', 'Comum', 'C@m!l@S!lv@!'),
('Márcia Santana', '968.131.242-26', 'marcia.santana2@email.com', TRUE, '(11) 98765-4974', 'Ong', 'M@rc!aS@ntan@!'),
('Natália Lima', '217.478.137-96', 'natalia.lima2@email.com', FALSE, '(11) 98765-4975', 'Comum', 'N@t@l!aL!m@!'),
('Rita do Nascimento', '036.096.863-59', 'rita.donascimento2@email.com', TRUE, '(11) 98765-4976', 'Ong', 'R!t@N@sc!m3nt0!'),
('Adriana de Souza', '301.993.752-32', 'adriana.desouza2@email.com', FALSE, '(11) 98765-4977', 'Comum', 'Adr!an@S0u$a!'),
('Vera Ribeiro', '743.795.090-10', 'vera.ribeiro2@email.com', TRUE, '(11) 98765-4978', 'Ong', 'V3r@R!be!r0!'),
('Renata Alves', '329.656.550-77', 'renata.alves3@email.com', FALSE, '(11) 98765-4979', 'Comum', 'R3n@t@Alv3s!'),
('Sandra de Carvalho', '058.549.440-14', 'sandra.decarvalho2@email.com', TRUE, '(11) 98765-4980', 'Ong', 'S@ndr@C@rv@lh0!'),
('Andréia de Carvalho', '237.307.782-50', 'andreia.decarvalho2@email.com', FALSE, '(11) 98765-4981', 'Comum', 'Andr3!@C@rv@lh0!'),
('Bruna da Silva', '942.651.979-30', 'bruna.dasilva2@email.com', TRUE, '(11) 98765-4982', 'Ong', 'Brun@S!lv@!'),
('Carla Rodrigues', '335.736.659-26', 'carla.rodrigues2@email.com', FALSE, '(11) 98765-4983', 'Comum', 'C@rl@R0dr!gu3s!'),
('Fernanda Borges', '696.990.053-35', 'fernanda.borges2@email.com', TRUE, '(11) 98765-4984', 'Ong', 'F3rn@nd@B0rg3s!'),
('Sônia de Araujo', '306.867.572-38', 'sonia.dearaujo2@email.com', FALSE, '(11) 98765-4985', 'Comum', 'S0n!aAr@uj0!'),
